ged	gold	id	normalized_exact_match	prediction	question
0.9738704409363091	customers @@SEP@@ @@1@@ who have accounts @@SEP@@ full names of @@2@@	SPIDER_train_688	False	customers @@SEP@@ accounts of @@1@@ @@SEP@@ @@1@@ who have accounts @@SEP@@ full names of @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ @@SEP@@ @@1@@ where @@3@@ is @@2@@ 45	What are the full names of customers who have accounts?
None	the left image @@SEP@@ labradors in @@1@@ @@SEP@@ color of @@2@@ @@SEP@@ @@2@@ where @@3@@ is golden @@SEP@@ @@2@@ where @@3@@ is black @@SEP@@ number of @@4@@ @@SEP@@ number of @@5@@ @@SEP@@ if @@6@@ is equal to one @@SEP@@ if @@7@@ is equal to one @@SEP@@ if both @@8@@ and @@9@@ are true @@SEP@@ the right image @@SEP@@ labradors in @@11@@ @@SEP@@ @@12@@ that are puppies @@SEP@@ color of @@13@@ @@SEP@@ @@13@@ where @@14@@ is chocolate @@SEP@@ @@13@@ where @@14@@ is black @@SEP@@ @@15@@ , @@16@@ @@SEP@@ number of @@17@@ @@SEP@@ if @@18@@ is equal to two @@SEP@@ if both @@10@@ and @@19@@ are true	NLVR2_train_train-11127-0-1	False	the left image @@SEP@@ the right image @@SEP@@ one golden colored labrador in @@1@@ @@SEP@@ one chocolate or black labrador in @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is equal to @@6@@	If the left image features one golden and one black colored labrador while the right image contains two chocolate or black lab puppies.
0.45999999999999996	the Broncos @@SEP@@ games lost of @@1@@ @@SEP@@ @@2@@ before playing the Giants	DROP_train_nfl_1440_df4f0270-686c-47cd-9dca-3b5b6a34267c	False	the Broncos @@SEP@@ games lost before playing the Giants @@SEP@@ number of @@2@@	How many games did the Broncos lose before playing the Giants?
0.3238095238095238	musician @@SEP@@ flute @@SEP@@ @@1@@ playing @@2@@ @@SEP@@ the number of @@3@@ @@SEP@@ if @@4@@ is at least one	NLVR2_train_train-1476-0-0	False	musicians @@SEP@@ flute @@SEP@@ @@1@@ that is playing @@2@@ @@SEP@@ if @@3@@ is in one of the images	If at least one musician is playing the flute.
None	images @@SEP@@ ferrets in @@1@@ @@SEP@@ @@2@@ that are forward-turned @@SEP@@ number of @@3@@ for each @@1@@ @@SEP@@ @@1@@ where @@4@@ is equal to one @@SEP@@ number of @@5@@ @@SEP@@ number of @@1@@ @@SEP@@ if @@6@@ is equal to @@7@@ @@SEP@@ fur of @@2@@ @@SEP@@ @@2@@ where @@9@@ is solid-white @@SEP@@ number of @@10@@ @@SEP@@ if @@11@@ is at least one @@SEP@@ if both @@8@@ and @@12@@ are true	NLVR2_train_train-9990-2-0	False	ferrets @@SEP@@ @@1@@ that are solid-white @@SEP@@ @@2@@ that are forward-turned @@SEP@@ if @@3@@ are in the left image @@SEP@@ the right image @@SEP@@ ferrets in @@5@@ @@SEP@@ @@6@@ that are solid-white @@SEP@@ number of @@7@@ @@SEP@@ if @@8@@ is equal to one @@SEP@@ if both @@4@@ and @@9@@ are true	If each image shows a single forward-turned ferret, and at least one ferret has solid-white fur.
0.5111111111111111	right image @@SEP@@ flip phone in @@1@@ @@SEP@@ @@2@@ that is opened @@SEP@@ number of @@3@@ @@SEP@@ if @@4@@ is at least one	NLVR2_train_train-6333-3-1	False	right image @@SEP@@ flip phone of @@1@@ @@SEP@@ if @@2@@ is open	If the right image shows an opened flip phone.
0.8358585858585859	thing @@SEP@@ @@1@@ that is brown @@SEP@@ cube @@SEP@@ @@3@@ that is green @@SEP@@ @@4@@ that is rubber @@SEP@@ object @@SEP@@ @@6@@ that is next to @@5@@ @@SEP@@ shape of @@7@@ @@SEP@@ @@6@@ behind @@2@@ @@SEP@@ @@7@@ where shape is same as @@8@@ @@SEP@@ color of @@10@@	CLEVR_train_3812	False	the brown thing @@SEP@@ the object that is behind @@1@@ @@SEP@@ the shape of @@2@@	What color is the object behind the brown thing and the same shape as the object next to the green rubber cube?
None	flights @@SEP@@ @@1@@ from milwaukee @@SEP@@ @@2@@ to san francisco @@SEP@@ @@3@@ that are round trip @@SEP@@ price of @@4@@ @@SEP@@ @@4@@ where @@5@@ is lowest	ATIS_train_2176	False	flights @@SEP@@ @@1@@ from milwaukee to san francisco @@SEP@@ @@2@@ from milwaukee to san francisco @@SEP@@ @@3@@ from milwaukee to san francisco @@SEP@@ @@4@@ from milwaukee to san francisco @@SEP@@ @@5@@ from milwaukee to san francisco @@SEP@@ @@6@@ from milwaukee to san francisco @@SEP@@ @@7@@ from milwaukee to san francisco @@SEP@@ @@8@@ from milwaukee to san francisco @@SEP@@ @@9@@ from milwaukee to san francisco @@SEP@@ @@10@@ from milwaukee to san francisco @@SEP@@ @@11@@ from milwaukee to san francisco @@SEP@@ @@12@@ from milwaukee to san francisco @@SEP@@ @@13@@ from milwaukee to san francisco @@SEP@@ @@14@@ from milwaukee to san francisco @@SEP@@ @@15@@ from milwaukee to san francisco @@SEP@@ @@16@@ from milwaukee to san francisco @@SEP@@ @@17@@ from milwaukee to san francisco @@SEP@@ @@18@@ from milwaukee to san francisco @@SEP@@ @@19@@ from milwaukee to san francisco @@SEP@@ @@20@@ from milwaukee to san francisco @@SEP@@ @@21@@ from milwaukee to san francisco @@SEP@@ @@22@@ from milwaukee to san francisco @@SEP@@ @@23@@ from milwaukee to san francisco @@SEP@@ @@24@@ from milwaukee to san francisco @@SEP@@ @@25@@ from milwaukee to san francisco @@SEP@@ @@26@@ from milwaukee to san francisco @@SEP@@ @@27@@ from milwaukee to san francisco @@SEP@@ @@28@@ from milwaukee to san francisco @@SEP@@ @@29@@ from milwaukee to san francisco @@SEP@@ @@30@@ from milwaukee to san francisco @@SEP@@ @@31@@ from milwaukee to san francisco @@SEP@@ @@32@@ from milwaukee to san francisco @@SEP@@ @@33@@ from milwaukee to san francisco @@SEP@@ @@34@@ from milwaukee to san francisco @@SEP@@ @@35@@ from milwaukee to san francisco @@SEP@@ @@36@@ from milwaukee to san francisco @@SEP@@ @@37@@ from milwaukee to san francisco @@SEP@@ @@38@@ from milwaukee to san francisco @@SEP@@ @@39@@ from milwaukee to san francisco @@SEP@@ @@40@@ from milwaukee to san francisco @@SEP@@ @@41@@ from milwaukee to san francisco @@SEP@@ @@42@@ from milwaukee to san francisco @@SEP@@ @@43@@ from milwaukee to san francisco @@SEP@@ @@44@@ from milwaukee to san francisco @@SEP@@ @@45@@ from milwaukee to san francisco @@SEP@@ @@46@@ from milwaukee to san francisco @@SEP@@ @@47@@ from milwaukee to san francisco 49	what is the cheapest way to travel round trip from milwaukee to san francisco 
0.0	syria @@SEP@@ cities of @@1@@ @@SEP@@ @@2@@ that is the capital @@SEP@@ size of @@2@@ @@SEP@@ @@2@@ where @@4@@ is highest @@SEP@@ city in both @@3@@ and @@5@@	COMQA_train_cluster-1243-1	True	syria @@SEP@@ cities of @@1@@ @@SEP@@ @@2@@ that is the capital @@SEP@@ size of @@2@@ @@SEP@@ @@2@@ where @@4@@ is highest @@SEP@@ city in both @@3@@ and @@5@@	what is the capital and largest city in syria?
0.6767676767676768	objects @@SEP@@ @@1@@ that are matte @@SEP@@ cubes @@SEP@@ @@3@@ that are gold @@SEP@@ @@2@@ that are to the left of @@4@@ @@SEP@@ color of @@5@@	CLEVR_train_6808	False	gold cube @@SEP@@ matte object located to the left of @@1@@ @@SEP@@ color of @@2@@	What color is the matte object located to the left of the gold cube?
0.4833333333333334	objects @@SEP@@ @@1@@ that is shortest @@SEP@@ color of @@2@@	CLEVR_train_2512	False	shortest objects @@SEP@@ the color of @@1@@ @@SEP@@ @@1@@ where @@2@@ is the shortest @@SEP@@ the color of @@3@@	What is the color of the shortest object?
0.5949095022624435	students @@SEP@@ positions @@1@@ successfully tried out for @@SEP@@ @@1@@ where @@2@@ is striker @@SEP@@ the names of @@3@@	SPIDER_train_5007	False	students @@SEP@@ @@1@@ who successfully tried out for striker position @@SEP@@ @@1@@ who got a yes tryout decision @@SEP@@ @@1@@ of both @@2@@ and @@3@@ @@SEP@@ the names of @@4@@ @@SEP@@ @@1@@ of both @@3@@ and @@5@@ @@SEP@@ the names of @@6@@	What are the names of all students who successfully tried out for the position of striker?
0.3136363636363636	campus fees @@SEP@@ @@1@@ of San Jose University @@SEP@@ @@2@@ in year 1996	SPIDER_train_2336	False	San Jose State University @@SEP@@ campus fees of @@1@@ @@SEP@@ @@2@@ in year 1996	What is the campus fee of "San Jose State University" in year 1996?
0.5166666666666667	presidents of the us @@SEP@@ forty four of @@1@@	COMQA_train_cluster-121-4	False	the us @@SEP@@ presidents of @@1@@ @@SEP@@ the forty-fourth of @@2@@	who is forty four president of the us?
0.0	graduates @@SEP@@ number of @@1@@ @@SEP@@ if @@2@@ is at most 3	NLVR2_train_train-11929-1-1	True	graduates @@SEP@@ number of @@1@@ @@SEP@@ if @@2@@ is at most 3	If there are no more than 3 graduates pictured.
0.18333333333333332	cities @@SEP@@ @@1@@ of the united states @@SEP@@ major @@2@@	GEO_train_369	False	cities @@SEP@@ @@1@@ in the united states @@SEP@@ @@2@@ that are major	what are the major cities of the united states 
0.5166396103896104	flights @@SEP@@ destinations of @@1@@ @@SEP@@ @@1@@ where @@2@@ is Honolulu @@SEP@@ origins of @@3@@	SPIDER_train_387	False	origins of @@SEP@@ @@1@@ with destination Honolulu @@SEP@@ origins of @@2@@	Show origins of all flights with destination Honolulu.
0.4743948861595921	the alliance @@SEP@@ men in @@1@@ @@SEP@@ Brandenburg @@SEP@@ men in @@3@@ @@SEP@@ number of @@2@@ @@SEP@@ number of @@4@@ @@SEP@@ which is highest of @@5@@ , @@6@@	DROP_train_history_1338_b5a02eb3-b8a6-42e9-9bc8-89805b771072	False	the alliance @@SEP@@ the Brandenburg @@SEP@@ the number of @@1@@ @@SEP@@ the number of @@2@@ @@SEP@@ which is the highest of @@3@@, @@4@@	Which had more men, the alliance or Brandenburg?
0.6933333333333334	blue objects @@SEP@@ red matte thing @@SEP@@ are there any @@1@@ larger than @@2@@	CLEVR_train_6568	False	blue objects @@SEP@@ @@1@@ that are larger than @@2@@	Are there any blue objects larger than the red matte thing?
0.70796783625731	objects @@SEP@@ big cylinder @@SEP@@ shape of @@1@@ @@SEP@@ shape of @@2@@ @@SEP@@ @@1@@ where @@3@@ is the same as @@4@@ @@SEP@@ color of @@5@@	CLEVR_train_5123	False	the big cylinder @@SEP@@ the object that has the same shape as @@1@@ @@SEP@@ color of @@2@@	What is the color of the object that has the same shape as the big cylinder?
0.42857142857142855	Pittsburgh @@SEP@@ TD plays of @@1@@ @@SEP@@ longest of @@2@@ @@SEP@@ who scored @@3@@	DROP_train_nfl_1619_f32e7dae-c987-4742-8d8c-3989e12aff7c	False	TD plays @@SEP@@ longest of @@1@@ @@SEP@@ who scored @@2@@	Who scored the longest TD play for Pittsburgh?
1.0105835722718841	red cube @@SEP@@ object to the right of @@1@@ @@SEP@@ shape of @@2@@	CLEVR_train_6389	False	the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object @@SEP@@ the red object 78#)	What is the shape of the object to the right of the red cube?
0.0	the Chiefs @@SEP@@ rushing yards of @@1@@ @@SEP@@ sum of @@2@@ @@SEP@@ the season average of rushing yards of @@1@@ @@SEP@@ the difference of @@3@@ and @@4@@	DROP_train_nfl_2499_587ce58f-a842-47c8-807f-df2d61b9db3b	True	the Chiefs @@SEP@@ rushing yards of @@1@@ @@SEP@@ sum of @@2@@ @@SEP@@ the season average of rushing yards of @@1@@ @@SEP@@ the difference of @@3@@ and @@4@@	How many rushing yards below their season average did the Chiefs run for?
0.6	schools @@SEP@@ apartments of @@1@@ @@SEP@@ number of @@2@@ for each @@1@@ @@SEP@@ @@1@@ where @@3@@ is lower than 5 @@SEP@@ departments of @@4@@ @@SEP@@ different @@5@@ @@SEP@@ number of @@6@@	SPIDER_train_3198	False	schools @@SEP@@ apartments of @@1@@ @@SEP@@ number of @@2@@ for each @@1@@	How many different departments are there in each school that has less than 5 apartments?
0.3650793650793651	the missouri river @@SEP@@ states that @@1@@ pass through	GEO_train_52	False	states @@SEP@@ @@1@@ that the missouri river passes through	which states does the missouri river pass through 
0.815	objects @@SEP@@ brown cylinder @@SEP@@ @@1@@ blocked by @@2@@ @@SEP@@ colors of @@1@@ @@SEP@@ color of @@3@@ @@SEP@@ @@1@@ where @@4@@ is the same as @@5@@ @@SEP@@ shape of @@6@@	CLEVR_train_3111	False	brown cylinder @@SEP@@ object that is the same color as @@1@@ blocked by @@2@@	What shape is the object that is the same color as the object blocked by a brown cylinder?
0.0	students @@SEP@@ @@1@@ who registered for course 301 @@SEP@@ @@2@@ most recently @@SEP@@ ids of @@3@@	SPIDER_train_90	True	students @@SEP@@ @@1@@ who registered for course 301 @@SEP@@ @@2@@ most recently @@SEP@@ ids of @@3@@	What are the ids of the students who registered for course 301 most recently?
0.695054945054945	people @@SEP@@ @@1@@ that have American ancestry @@SEP@@ @@1@@ that have French descent @@SEP@@ @@1@@ that have Italian descent @@SEP@@ number of @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ number of @@4@@ @@SEP@@ sum of @@6@@ and @@7@@ @@SEP@@ the difference of @@5@@ and @@8@@	DROP_train_history_2800_7a5058f0-eddb-4339-815b-7c1abc25c8ec	False	people @@SEP@@ @@1@@ that were French or Italian American @@SEP@@ percent of @@2@@ @@SEP@@ difference of 100 and @@3@@	How many more people were of American ancestry compared to those of either French or Italian descent?
0.26666666666666666	flights @@SEP@@ @@1@@ from charlotte @@SEP@@ @@2@@ to long beach @@SEP@@ @@3@@ arriving after lunch time	ATIS_train_792	False	flights @@SEP@@ @@1@@ from charlotte @@SEP@@ @@2@@ to long beach @@SEP@@ @@3@@ after lunchtime @@SEP@@ @@4@@ on charlotte	please list the flights from charlotte to long beach arriving after lunch time 
0.43636363636363634	flights @@SEP@@ @@1@@ from boston @@SEP@@ @@2@@ to pittsburgh @@SEP@@ @@3@@ that is the cheapest	ATIS_train_2819	False	flights @@SEP@@ @@1@@ from boston to pittsburgh @@SEP@@ @@2@@ to pittsburgh @@SEP@@ @@3@@ on wednesday @@SEP@@ @@4@@ out of boston @@SEP@@ @@5@@ arriving in the vicinity of 5pm	i'd like to go from boston to pittsburgh to find the cheapest flight 
0.6825396825396826	objects @@SEP@@ @@1@@ in a line @@SEP@@ @@2@@ on the right side of the screen @@SEP@@ number of @@3@@	CLEVR_train_11014	False	objects @@SEP@@ number of @@1@@	how many objects are in a line on the right side of the screen?
0.6905982905982906	dog @@SEP@@ collar of @@1@@ @@SEP@@ @@2@@ that is visible @@SEP@@ @@1@@ that has @@3@@ @@SEP@@ @@1@@ besides @@4@@ @@SEP@@ number of @@5@@ @@SEP@@ if @@6@@ is at least one	NLVR2_train_train-10445-1-0	False	dog @@SEP@@ @@1@@ that has no visible collar in @@2@@ @@SEP@@ if @@3@@ is at least one	If at least one dog has no visible collar on.
0.5496983408748114	snow plow @@SEP@@ snow @@SEP@@ @@1@@ not pushing @@2@@ @@SEP@@ if @@3@@ is in one of the images	NLVR2_train_train-7230-2-0	False	snow plow @@SEP@@ @@1@@ that is not pushing up @@3@@ @@SEP@@ @@2@@ that is not pushing up @@4@@ @@SEP@@ @@3@@ that is not pushing up @@4@@ @@SEP@@ if @@5@@ is not in the image	If in one of the images, the snow plow is not pushing snow.
0.21904761904761907	countries @@SEP@@ @@1@@ where Dreher Classic beer is made @@SEP@@ currency of @@2@@	CWQ_train_WebQTrn-1699_7f2874d47e29b725668c81e6a73e86ff	True	Dreher Classic beer @@SEP@@ country where @@1@@ is made @@SEP@@ currency of @@2@@	What currency is used in the country where Dreher Classic beer is made?
0.2365079365079365	flight @@SEP@@ @@1@@ that is earliest @@SEP@@ @@2@@ on eastern @@SEP@@ @@3@@ between boston and washington	ATIS_train_3536	False	flights @@SEP@@ @@1@@ from eastern @@SEP@@ @@2@@ from washington @@SEP@@ @@3@@ from eastern	what is the earliest flight that eastern has between boston and washington 
0.0346153846153846	france @@SEP@@ points of elevation of @@1@@ @@SEP@@ height of @@2@@ @@SEP@@ @@2@@ where @@3@@ is highest	COMQA_train_cluster-735-1	False	france @@SEP@@ points of @@1@@ @@SEP@@ height of @@2@@ @@SEP@@ @@2@@ where @@3@@ is the highest	highest point of elevation in france?
0.4404761904761905	jazz tracks @@SEP@@ prices of @@1@@ @@SEP@@ average of @@2@@	SPIDER_train_844	False	tracks @@SEP@@ @@1@@ from jazz genre @@SEP@@ unit prices of @@2@@ @@SEP@@ average of @@3@@	Find the average unit price of jazz tracks.
0.14285714285714285	Finland 's Declaration of Independence @@SEP@@ days that it take for Parliament to accept @@1@@ @@SEP@@ number of @@2@@	DROP_train_history_535_dd62240c-1022-42cf-ba24-8461ec227b0b	False	Parliament accepted Finland's Declaration of Independence @@SEP@@ days of @@1@@ @@SEP@@ number of @@2@@	How many days did it take for Parliament to accept Finland's Declaration of Independence?
0.5096948506039415	customers @@SEP@@ products @@1@@ ordered @@SEP@@ @@1@@ where @@2@@ is Latte @@SEP@@ @@1@@ besides @@3@@ @@SEP@@ names of @@4@@	SPIDER_train_6138	False	customers @@SEP@@ @@1@@ who never ordered product Latte @@SEP@@ @@2@@ who never ordered product Latte @@SEP@@ names of @@3@@	What are names of customers who never ordered product Latte.
None	users @@SEP@@ names of @@1@@ @@SEP@@ reviews of @@1@@ @@SEP@@ ratings of @@3@@ @@SEP@@ the average of @@4@@ for each @@1@@ @@SEP@@ @@2@@ , @@5@@	SPIDER_train_1709	False	users @@SEP@@ @@1@@ that have given reviews @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average @@SEP@@ @@1@@ where @@2@@ is average 49	For each user, return the name and the average rating of reviews given by them.
0.0	airlines @@SEP@@ @@1@@ represented in the database	ATIS_train_1293	True	airlines @@SEP@@ @@1@@ represented in the database	which airlines are represented in the database 
0.7525252525252525	someone @@SEP@@ hat @@SEP@@ @@1@@ wearing @@2@@ @@SEP@@ images @@SEP@@ @@4@@ of @@3@@ @@SEP@@ the number of @@4@@ @@SEP@@ the number of @@5@@ @@SEP@@ if @@6@@ is equal to @@7@@	NLVR2_train_train-3358-2-0	False	person @@SEP@@ @@1@@ that is wearing @@2@@ @@SEP@@ if @@3@@ is in an image	If someone is wearing a hat in both images.
0.0	bottle of perfume @@SEP@@ images @@SEP@@ center of @@2@@ @@SEP@@ @@1@@ that is being displayed in @@3@@ @@SEP@@ number of @@4@@ for each @@2@@ @@SEP@@ @@2@@ where @@5@@ is at least one @@SEP@@ number of @@6@@ @@SEP@@ if @@7@@ is equal to two	NLVR2_train_train-1329-2-1	True	bottle of perfume @@SEP@@ images @@SEP@@ center of @@2@@ @@SEP@@ @@1@@ that is being displayed in @@3@@ @@SEP@@ number of @@4@@ for each @@2@@ @@SEP@@ @@2@@ where @@5@@ is at least one @@SEP@@ number of @@6@@ @@SEP@@ if @@7@@ is equal to two	If there is at least one bottle of perfume being displayed in the center of both images.
0.013888888888888888	the Irish Famine @@SEP@@ the Great Famine @@SEP@@ when was @@1@@ @@SEP@@ when was @@2@@ @@SEP@@ which is lowest of @@3@@ , @@4@@	DROP_train_history_736_2ef5850c-e7c1-483e-a350-3ceb3dddc91b	False	the Irish Famine @@SEP@@ the Great Famine @@SEP@@ when was @@1@@ @@SEP@@ when was @@2@@ @@SEP@@ which is highest of @@3@@, @@4@@	Which happened first, the Irish Famine or the Great Famine?
0.7111111111111111	red items @@SEP@@ number of @@1@@	CLEVR_train_6728	False	items @@SEP@@ @@1@@ that are red @@SEP@@ @@2@@ that are red @@SEP@@ number of @@3@@	how many red items are there? 
None	one image @@SEP@@ the other image @@SEP@@ wind instruments in @@1@@ @@SEP@@ wind instruments in @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ number of @@4@@ @@SEP@@ if @@5@@ is equal to three @@SEP@@ if @@6@@ is equal to five @@SEP@@ if both @@7@@ and @@8@@ are true	NLVR2_train_train-11171-0-1	False	wind instruments @@SEP@@ @@1@@ that are wind instruments @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is at least five @@SEP@@ if @@3@@ is at most three @@SEP@@ if @@4@@ is in one image	If one image contains exactly three wind instruments and the other contains exactly five.
0.0	objects @@SEP@@ yellow ball @@SEP@@ @@1@@ to the left of @@2@@ @@SEP@@ shape of @@3@@	CLEVR_train_1115	True	objects @@SEP@@ yellow ball @@SEP@@ @@1@@ to the left of @@2@@ @@SEP@@ shape of @@3@@	What is the shape of the object to the left of the yellow ball?
0.43203463203463205	the This Is It Tour @@SEP@@ artist of @@1@@ @@SEP@@ characters played by @@2@@ @@SEP@@ @@3@@ in The Wiz	CWQ_train_WebQTrn-3147_cbe0b2e42bd644732f31cbd57e534e85	False	This Is It Tour @@SEP@@ the character of @@1@@ @@SEP@@ the artist of @@2@@	In "The Wiz," what character was played by the artist who went on a concert tour called This Is It Tour?
0.0	the Portuguese revolution @@SEP@@ the Treaty of Lisbon @@SEP@@ when was @@1@@ @@SEP@@ when was @@2@@ @@SEP@@ which is lowest of @@3@@ , @@4@@	DROP_train_history_1197_c915969d-bf34-4b60-8770-007fa135ec46	True	the Portuguese revolution @@SEP@@ the Treaty of Lisbon @@SEP@@ when was @@1@@ @@SEP@@ when was @@2@@ @@SEP@@ which is lowest of @@3@@, @@4@@	What happened first: Portuguese revolution or the Treaty of Lisbon?
0.4340909090909091	members @@SEP@@ @@1@@ from Kentucky @@SEP@@ card numbers of @@2@@	SPIDER_train_5443	False	members @@SEP@@ card numbers of @@1@@ @@SEP@@ @@1@@ where @@2@@ is from Kentucky @@SEP@@ card numbers of @@3@@	What are the card numbers of members from Kentucky?
0.6703030303030303	perpetrators @@SEP@@ countries of @@1@@ @@SEP@@ number of @@1@@ for each @@2@@ @@SEP@@ @@2@@ , @@3@@	SPIDER_train_2315	False	countries @@SEP@@ perpetrators of @@1@@ @@SEP@@ @@1@@ where @@2@@ is country @@SEP@@ @@1@@ where @@2@@ is country @@SEP@@ @@3@@ or @@4@@ @@SEP@@ @@5@@ or @@6@@	What are the countries of perpetrators? Show each country and the corresponding number of perpetrators there.
